NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	1	4	YES	0.0001819
16	1	4	YES	0.0001615
16	1	4	YES	0.0001666
16	1	4	YES	0.0001360
16	1	4	YES	0.0000913
16	1	4	YES	0.0001536
16	1	4	YES	0.0001497
16	1	5	YES	0.0004634
16	1	4	YES	0.0001934
16	1	4	YES	0.0000887
16	1	4	YES	0.0004205
16	1	4	YES	0.0001734
16	1	4	YES	0.0000689
16	1	4	YES	0.0002749
16	1	4	YES	0.0000758
16	1	4	YES	0.0002611
16	1	4	YES	0.0001844
16	1	4	YES	0.0000556
16	1	5	YES	0.0002978
16	1	4	YES	0.0002012
16	1	4	YES	0.0000462
16	1	4	YES	0.0002871
16	1	4	YES	0.0001059
16	1	4	YES	0.0001529
16	1	4	YES	0.0001881
16	1	4	YES	0.0001741
16	1	4	YES	0.0001433
16	1	4	YES	0.0001945
16	1	4	YES	0.0001436
16	1	4	YES	0.0001976
16	1	4	YES	0.0001109
16	1	4	YES	0.0001844
16	1	4	YES	0.0001897
16	1	4	YES	0.0002222
16	1	4	YES	0.0000872
16	1	4	YES	0.0002663
16	1	4	YES	0.0001370
16	1	4	YES	0.0000199
16	1	4	YES	0.0000176
16	1	4	YES	0.0000473
16	1	0	NO	0.0040268
16	1	4	YES	0.0001616
16	1	0	NO	0.0035788
16	1	4	YES	0.0001476
16	1	4	YES	0.0001254
16	1	4	YES	0.0002070
16	1	4	YES	0.0000329
16	1	4	YES	0.0001520
16	1	0	NO	0.0063764
16	1	4	YES	0.0001435
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	2	4	YES	0.0001626
16	2	4	YES	0.0007816
16	2	4	YES	0.0001736
16	2	4	YES	0.0001278
16	2	4	YES	0.0007980
16	2	4	YES	0.0000832
16	2	4	YES	0.0001203
16	2	4	YES	0.0001201
16	2	4	YES	0.0001397
16	2	4	YES	0.0001244
16	2	4	YES	0.0001471
16	2	4	YES	0.0001164
16	2	4	YES	0.0002368
16	2	4	YES	0.0001023
16	2	4	YES	0.0000393
16	2	4	YES	0.0001314
16	2	4	YES	0.0000230
16	2	4	YES	0.0001531
16	2	5	YES	0.0002739
16	2	4	YES	0.0002274
16	2	4	YES	0.0000777
16	2	5	YES	0.0001864
16	2	4	YES	0.0001289
16	2	4	YES	0.0000452
16	2	4	YES	0.0002144
16	2	4	YES	0.0000381
16	2	4	YES	0.0000272
16	2	4	YES	0.0000755
16	2	5	YES	0.0003231
16	2	4	YES	0.0000975
16	2	4	YES	0.0002491
16	2	4	YES	0.0002115
16	2	4	YES	0.0000877
16	2	5	YES	0.0002174
16	2	4	YES	0.0000759
16	2	4	YES	0.0001468
16	2	4	YES	0.0001407
16	2	4	YES	0.0000499
16	2	4	YES	0.0001050
16	2	4	YES	0.0000318
16	2	5	YES	0.0002852
16	2	4	YES	0.0001098
16	2	4	YES	0.0001839
16	2	5	YES	0.0002943
16	2	4	YES	0.0000735
16	2	4	YES	0.0001744
16	2	4	YES	0.0001365
16	2	4	YES	0.0000834
16	2	4	YES	0.0002301
16	2	4	YES	0.0000396
16	2	4	YES	0.0001700
16	2	4	YES	0.0001567
16	2	4	YES	0.0001902
16	2	5	YES	0.0003937
16	2	5	YES	0.0004082
16	2	4	YES	0.0000442
16	2	4	YES	0.0000894
16	2	4	YES	0.0001770
16	2	4	YES	0.0000886
16	2	4	YES	0.0002002
16	2	4	YES	0.0001281
16	2	4	YES	0.0001640
16	2	4	YES	0.0001509
16	2	4	YES	0.0001551
16	2	0	NO	0.0724651
16	2	0	NO	0.0723798
16	2	4	YES	0.0001987
16	2	4	YES	0.0000583
16	2	4	YES	0.0001576
16	2	4	YES	0.0001223
16	2	4	YES	0.0001546
16	2	4	YES	0.0001277
16	2	0	NO	0.0776034
16	2	4	YES	0.0001737
16	2	4	YES	0.0000851
16	2	4	YES	0.0000708
16	2	4	YES	0.0001528
16	2	0	NO	0.0765270
16	2	4	YES	0.0001630
16	2	4	YES	0.0001978
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	3	4	YES	0.0008903
16	3	4	YES	0.0001631
16	3	4	YES	0.0003113
16	3	4	YES	0.0002382
16	3	4	YES	0.0003159
16	3	4	YES	0.0001311
16	3	4	YES	0.0001793
16	3	4	YES	0.0000506
16	3	4	YES	0.0000318
16	3	4	YES	0.0000941
16	3	4	YES	0.0002585
16	3	4	YES	0.0001273
16	3	4	YES	0.0001678
16	3	4	YES	0.0001059
16	3	4	YES	0.0001849
16	3	4	YES	0.0001558
16	3	4	YES	0.0000900
16	3	4	YES	0.0001706
16	3	5	YES	0.0002465
16	3	4	YES	0.0001669
16	3	5	YES	0.0004352
16	3	4	YES	0.0000600
16	3	4	YES	0.0001997
16	3	4	YES	0.0001862
16	3	4	YES	0.0000709
16	3	4	YES	0.0001135
16	3	4	YES	0.0001071
16	3	4	YES	0.0001019
16	3	5	YES	0.0003431
16	3	4	YES	0.0000519
16	3	4	YES	0.0001980
16	3	4	YES	0.0002109
16	3	4	YES	0.0001815
16	3	4	YES	0.0001154
16	3	4	YES	0.0002573
16	3	4	YES	0.0001074
16	3	4	YES	0.0000723
16	3	4	YES	0.0001480
16	3	4	YES	0.0001753
16	3	4	YES	0.0001474
16	3	4	YES	0.0000676
16	3	4	YES	0.0000365
16	3	4	YES	0.0000690
16	3	4	YES	0.0002011
16	3	4	YES	0.0003398
16	3	4	YES	0.0002171
16	3	4	YES	0.0001728
16	3	4	YES	0.0001482
16	3	4	YES	0.0002783
16	3	4	YES	0.0001953
16	3	4	YES	0.0001034
16	3	4	YES	0.0001786
16	3	4	YES	0.0000773
16	3	4	YES	0.0001065
16	3	4	YES	0.0001085
16	3	4	YES	0.0000786
16	3	4	YES	0.0001505
16	3	4	YES	0.0001381
16	3	4	YES	0.0000784
16	3	4	YES	0.0000726
16	3	4	YES	0.0000355
16	3	4	YES	0.0001255
16	3	4	YES	0.0001261
16	3	4	YES	0.0001661
16	3	4	YES	0.0001382
16	3	4	YES	0.0001242
16	3	4	YES	0.0003391
16	3	4	YES	0.0000913
16	3	4	YES	0.0001638
16	3	4	YES	0.0000793
16	3	4	YES	0.0002570
16	3	4	YES	0.0000701
16	3	4	YES	0.0001642
16	3	4	YES	0.0001437
16	3	0	NO	0.1892658
16	3	0	NO	0.2480895
16	3	0	NO	0.2742732
16	3	4	YES	0.0002043
16	3	4	YES	0.0001256
16	3	4	YES	0.0001063
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	4	5	YES	0.0016530
16	4	4	YES	0.0001644
16	4	4	YES	0.0001041
16	4	4	YES	0.0002378
16	4	4	YES	0.0003539
16	4	5	YES	0.0003496
16	4	5	YES	0.0003838
16	4	5	YES	0.0008339
16	4	5	YES	0.0002184
16	4	4	YES	0.0000729
16	4	4	YES	0.0004067
16	4	4	YES	0.0000225
16	4	4	YES	0.0000617
16	4	4	YES	0.0001347
16	4	4	YES	0.0002247
16	4	4	YES	0.0000596
16	4	4	YES	0.0000981
16	4	4	YES	0.0001258
16	4	4	YES	0.0000470
16	4	4	YES	0.0000773
16	4	4	YES	0.0001478
16	4	4	YES	0.0000602
16	4	4	YES	0.0000538
16	4	4	YES	0.0002769
16	4	4	YES	0.0000938
16	4	4	YES	0.0000916
16	4	5	YES	0.0004208
16	4	4	YES	0.0001578
16	4	4	YES	0.0001136
16	4	4	YES	0.0001529
16	4	4	YES	0.0001325
16	4	4	YES	0.0001612
16	4	4	YES	0.0001814
16	4	4	YES	0.0001534
16	4	4	YES	0.0001738
16	4	4	YES	0.0001080
16	4	5	YES	0.0001523
16	4	4	YES	0.0001577
16	4	5	YES	0.0003316
16	4	4	YES	0.0001283
16	4	4	YES	0.0003163
16	4	4	YES	0.0002664
16	4	5	YES	0.0001843
16	4	4	YES	0.0002378
16	4	5	YES	0.0002399
16	4	5	YES	0.0003767
16	4	4	YES	0.0000305
16	4	5	YES	0.0002792
16	4	4	YES	0.0000591
16	4	4	YES	0.0001161
16	4	4	YES	0.0001253
16	4	4	YES	0.0001711
16	4	4	YES	0.0001235
16	4	4	YES	0.0000892
16	4	4	YES	0.0000953
16	4	4	YES	0.0000728
16	4	4	YES	0.0000650
16	4	4	YES	0.0011388
16	4	5	YES	0.0002303
16	4	4	YES	0.0001132
16	4	4	YES	0.0002609
16	4	4	YES	0.0001186
16	4	4	YES	0.0001998
16	4	0	NO	0.6513986
16	4	4	YES	0.0000639
16	4	4	YES	0.0000269
16	4	4	YES	0.0001638
16	4	0	NO	0.7476173
16	4	0	NO	0.7779911
16	4	0	NO	0.8017167
16	4	0	NO	0.8063779
16	4	4	YES	0.0001084
16	4	0	NO	0.9053567
16	4	0	NO	0.7795804
16	4	0	NO	0.6722970
16	4	5	YES	0.0002702
16	4	4	YES	0.0000550
16	4	0	NO	0.7699821
16	4	4	YES	0.0001866
16	4	0	NO	0.7982284
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	5	5	YES	0.0014014
16	5	4	YES	0.0001376
16	5	5	YES	0.0004751
16	5	4	YES	0.0005098
16	5	4	YES	0.0005854
16	5	5	YES	0.0003268
16	5	4	YES	0.0004437
16	5	4	YES	0.0000953
16	5	4	YES	0.0000913
16	5	4	YES	0.0001315
16	5	4	YES	0.0000451
16	5	5	YES	0.0000740
16	5	4	YES	0.0000775
16	5	4	YES	0.0002544
16	5	5	YES	0.0001500
16	5	4	YES	0.0002611
16	5	4	YES	0.0001240
16	5	4	YES	0.0001861
16	5	4	YES	0.0000805
16	5	4	YES	0.0001513
16	5	4	YES	0.0001124
16	5	5	YES	0.0003528
16	5	5	YES	0.0003422
16	5	4	YES	0.0001456
16	5	5	YES	0.0002965
16	5	4	YES	0.0001110
16	5	5	YES	0.0002942
16	5	5	YES	0.0002806
16	5	4	YES	0.0001852
16	5	4	YES	0.0001881
16	5	4	YES	0.0001326
16	5	5	YES	0.0003861
16	5	4	YES	0.0000878
16	5	4	YES	0.0001304
16	5	4	YES	0.0001400
16	5	4	YES	0.0001171
16	5	4	YES	0.0000569
16	5	4	YES	0.0001374
16	5	4	YES	0.0001016
16	5	5	YES	0.0002449
16	5	4	YES	0.0000769
16	5	4	YES	0.0001206
16	5	4	YES	0.0001586
16	5	4	YES	0.0001943
16	5	5	YES	0.0002025
16	5	4	YES	0.0003471
16	5	4	YES	0.0000630
16	5	5	YES	0.0003423
16	5	4	YES	0.0001998
16	5	5	YES	0.0003356
16	5	4	YES	0.0002335
16	5	4	YES	0.0001715
16	5	4	YES	0.0001017
16	5	4	YES	0.0001487
16	5	4	YES	0.0001947
16	5	4	YES	0.0002598
16	5	4	YES	0.0003335
16	5	5	YES	0.0001673
16	5	4	YES	0.0001373
16	5	4	YES	0.0002299
16	5	5	YES	0.0002052
16	5	4	YES	0.0001617
16	5	4	YES	0.0001988
16	5	4	YES	0.0001365
16	5	4	YES	0.0001416
16	5	5	YES	0.0002425
16	5	4	YES	0.0001530
16	5	0	NO	2.0733397
16	5	4	YES	0.0000635
16	5	4	YES	0.0000279
16	5	0	NO	2.0797387
16	5	4	YES	0.0002003
16	5	0	NO	2.1703585
16	5	4	YES	0.0001469
16	5	5	YES	0.0001963
16	5	4	YES	0.0001668
16	5	0	NO	2.1798896
16	5	4	YES	0.0000967
16	5	5	YES	0.0002523
16	5	0	NO	1.8752543
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	6	4	YES	0.0010209
16	6	5	YES	0.0003229
16	6	5	YES	0.0003361
16	6	4	YES	0.0000566
16	6	5	YES	0.0002183
16	6	4	YES	0.0001674
16	6	4	YES	0.0001261
16	6	4	YES	0.0001851
16	6	4	YES	0.0001571
16	6	4	YES	0.0000780
16	6	4	YES	0.0000708
16	6	4	YES	0.0001734
16	6	4	YES	0.0000583
16	6	5	YES	0.0002947
16	6	4	YES	0.0000800
16	6	4	YES	0.0000412
16	6	4	YES	0.0001849
16	6	4	YES	0.0001336
16	6	4	YES	0.0002162
16	6	4	YES	0.0002206
16	6	4	YES	0.0000861
16	6	4	YES	0.0002124
16	6	4	YES	0.0002733
16	6	5	YES	0.0004452
16	6	4	YES	0.0001298
16	6	4	YES	0.0003544
16	6	5	YES	0.0002814
16	6	4	YES	0.0001880
16	6	4	YES	0.0002336
16	6	4	YES	0.0000824
16	6	4	YES	0.0001939
16	6	5	YES	0.0003305
16	6	4	YES	0.0000702
16	6	4	YES	0.0002484
16	6	4	YES	0.0000930
16	6	5	YES	0.0002013
16	6	4	YES	0.0001113
16	6	4	YES	0.0001892
16	6	4	YES	0.0002098
16	6	4	YES	0.0000997
16	6	0	NO	3.7934257
16	6	4	YES	0.0001006
16	6	4	YES	0.0001556
16	6	4	YES	0.0000432
16	6	0	NO	4.7343051
16	6	4	YES	0.0001174
16	6	4	YES	0.0000338
16	6	0	NO	4.7682721
16	6	0	NO	4.9718273
16	6	0	NO	6.0929493
16	6	4	YES	0.0002917
16	6	0	NO	6.4112242
16	6	0	NO	6.4201069
16	6	4	YES	0.0000613
16	6	5	YES	0.0002030
16	6	4	YES	0.0000261
16	6	4	YES	0.0001088
16	6	0	NO	6.4298946
16	6	4	YES	0.0001098
16	6	0	NO	6.6216132
16	6	5	YES	0.0001478
16	6	0	NO	6.7447846
16	6	4	YES	0.0000661
16	6	0	NO	6.9465538
16	6	5	YES	0.0001965
16	6	4	YES	0.0001546
16	6	4	YES	0.0001579
16	6	0	NO	7.0638876
16	6	4	YES	0.0000503
16	6	4	YES	0.0001627
16	6	0	NO	4.5819164
16	6	0	NO	4.5331220
16	6	0	NO	4.6981257
16	6	5	YES	0.0001894
16	6	4	YES	0.0000627
16	6	4	YES	0.0001732
16	6	0	NO	4.1928215
16	6	4	YES	0.0000500
16	6	5	YES	0.0001732
16	6	0	NO	4.5303081
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	7	4	YES	0.0002164
16	7	5	YES	0.0001927
16	7	4	YES	0.0000556
16	7	4	YES	0.0000743
16	7	5	YES	0.0002578
16	7	4	YES	0.0001003
16	7	5	YES	0.0002196
16	7	4	YES	0.0000386
16	7	4	YES	0.0001956
16	7	5	YES	0.0002595
16	7	4	YES	0.0001941
16	7	4	YES	0.0000575
16	7	4	YES	0.0002406
16	7	4	YES	0.0001432
16	7	4	YES	0.0000901
16	7	4	YES	0.0003825
16	7	5	YES	0.0002985
16	7	4	YES	0.0001516
16	7	4	YES	0.0003002
16	7	4	YES	0.0001040
16	7	4	YES	0.0001349
16	7	4	YES	0.0002220
16	7	5	YES	0.0002317
16	7	4	YES	0.0001652
16	7	4	YES	0.0001200
16	7	5	YES	0.0004253
16	7	4	YES	0.0000851
16	7	4	YES	0.0000901
16	7	4	YES	0.0000848
16	7	4	YES	0.0003824
16	7	4	YES	0.0001632
16	7	4	YES	0.0001024
16	7	4	YES	0.0003132
16	7	5	YES	0.0005302
16	7	4	YES	0.0000743
16	7	4	YES	0.0001509
16	7	0	NO	11.5136449
16	7	4	YES	0.0001371
16	7	5	YES	0.0002546
16	7	0	NO	11.5621499
16	7	4	YES	0.0001747
16	7	0	NO	12.4850227
16	7	4	YES	0.0001575
16	7	4	YES	0.0002457
16	7	0	NO	13.1742665
16	7	4	YES	0.0000801
16	7	4	YES	0.0000702
16	7	4	YES	0.0001811
16	7	5	YES	0.0002655
16	7	0	NO	13.3218624
16	7	4	YES	0.0000874
16	7	0	NO	13.3371574
16	7	4	YES	0.0001339
16	7	4	YES	0.0002344
16	7	4	YES	0.0001477
16	7	4	YES	0.0000779
16	7	0	NO	13.4003244
16	7	4	YES	0.0001985
16	7	4	YES	0.0001087
16	7	0	NO	13.5158829
16	7	4	YES	0.0000654
16	7	0	NO	14.0101642
16	7	0	NO	14.0686205
16	7	5	YES	0.0002879
16	7	0	NO	14.1305136
16	7	0	NO	14.2028478
16	7	4	YES	0.0001260
16	7	4	YES	0.0000265
16	7	4	YES	0.0001346
16	7	4	YES	0.0000725
16	7	0	NO	15.4535020
16	7	4	YES	0.0000667
16	7	4	YES	0.0000619
16	7	4	YES	0.0000550
16	7	0	NO	9.1544957
16	7	0	NO	8.7378004
16	7	4	YES	0.0001534
16	7	0	NO	9.3184207
16	7	4	YES	0.0001432
16	7	0	NO	8.5706826
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	8	4	YES	0.0013801
16	8	4	YES	0.0000831
16	8	4	YES	0.0000462
16	8	4	YES	0.0000684
16	8	4	YES	0.0003865
16	8	4	YES	0.0000981
16	8	4	YES	0.0000886
16	8	5	YES	0.0003402
16	8	4	YES	0.0002143
16	8	4	YES	0.0002114
16	8	4	YES	0.0000708
16	8	4	YES	0.0001328
16	8	5	YES	0.0004901
16	8	4	YES	0.0002269
16	8	4	YES	0.0001286
16	8	5	YES	0.0002644
16	8	5	YES	0.0002429
16	8	4	YES	0.0001568
16	8	5	YES	0.0002421
16	8	4	YES	0.0000484
16	8	4	YES	0.0001192
16	8	4	YES	0.0001630
16	8	4	YES	0.0000608
16	8	4	YES	0.0000941
16	8	5	YES	0.0002015
16	8	4	YES	0.0002992
16	8	4	YES	0.0001665
16	8	4	YES	0.0015758
16	8	4	YES	0.0003041
16	8	4	YES	0.0002514
16	8	4	YES	0.0001164
16	8	4	YES	0.0001099
16	8	5	YES	0.0003221
16	8	4	YES	0.0001553
16	8	4	YES	0.0000933
16	8	5	YES	0.0005900
16	8	5	YES	0.0002460
16	8	5	YES	0.0002116
16	8	4	YES	0.0001746
16	8	4	YES	0.0003597
16	8	4	YES	0.0000590
16	8	4	YES	0.0001827
16	8	4	YES	0.0000689
16	8	4	YES	0.0001282
16	8	4	YES	0.0001346
16	8	4	YES	0.0003423
16	8	4	YES	0.0002423
16	8	4	YES	0.0002342
16	8	0	NO	16.5372306
16	8	4	YES	0.0000906
16	8	4	YES	0.0003581
16	8	5	YES	0.0003732
16	8	0	NO	20.7728819
16	8	4	YES	0.0001894
16	8	4	YES	0.0001806
16	8	0	NO	20.8466154
16	8	0	NO	22.2720061
16	8	0	NO	23.0576038
16	8	4	YES	0.0001374
16	8	4	YES	0.0001749
16	8	5	YES	0.0002759
16	8	4	YES	0.0001726
16	8	0	NO	23.4019814
16	8	0	NO	23.8216094
16	8	4	YES	0.0001197
16	8	0	NO	24.3737157
16	8	4	YES	0.0000875
16	8	0	NO	24.7225975
16	8	4	YES	0.0001369
16	8	5	YES	0.0003376
16	8	0	NO	24.9052300
16	8	4	YES	0.0001832
16	8	0	NO	25.3524409
16	8	0	NO	17.8332210
16	8	5	YES	0.0001780
16	8	0	NO	18.6080875
16	8	0	NO	17.0566961
16	8	0	NO	16.3978999
16	8	5	YES	0.0002830
16	8	0	NO	17.0231944
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
16	9	5	YES	0.0011459
16	9	4	YES	0.0001207
16	9	4	YES	0.0001503
16	9	5	YES	0.0003676
16	9	4	YES	0.0001516
16	9	4	YES	0.0000819
16	9	4	YES	0.0000821
16	9	4	YES	0.0001950
16	9	4	YES	0.0001426
16	9	4	YES	0.0000803
16	9	4	YES	0.0002505
16	9	4	YES	0.0000830
16	9	4	YES	0.0001562
16	9	4	YES	0.0001639
16	9	4	YES	0.0002197
16	9	4	YES	0.0002760
16	9	4	YES	0.0001499
16	9	4	YES	0.0001003
16	9	5	YES	0.0003541
16	9	5	YES	0.0002159
16	9	5	YES	0.0001940
16	9	4	YES	0.0001336
16	9	4	YES	0.0000734
16	9	4	YES	0.0002419
16	9	5	YES	0.0002228
16	9	4	YES	0.0000691
16	9	4	YES	0.0001279
16	9	4	YES	0.0002065
16	9	4	YES	0.0002062
16	9	4	YES	0.0003413
16	9	4	YES	0.0001592
16	9	4	YES	0.0002124
16	9	4	YES	0.0004597
16	9	4	YES	0.0002635
16	9	4	YES	0.0003565
16	9	4	YES	0.0001584
16	9	4	YES	0.0001597
16	9	0	NO	54.2247384
16	9	4	YES	0.0002294
16	9	0	NO	56.0070956
16	9	4	YES	0.0001458
16	9	0	NO	57.2506124
16	9	0	NO	59.5351660
16	9	0	NO	59.6393719
16	9	4	YES	0.0001532
16	9	0	NO	59.9441409
16	9	5	YES	0.0003891
16	9	5	YES	0.0004295
16	9	4	YES	0.0001247
16	9	4	YES	0.0002450
16	9	0	NO	60.5252571
16	9	0	NO	60.5599647
16	9	0	NO	60.8048337
16	9	4	YES	0.0002320
16	9	0	NO	63.4496207
16	9	4	YES	0.0000805
16	9	4	YES	0.0001361
16	9	4	YES	0.0001696
16	9	5	YES	0.0002314
16	9	0	NO	63.7544070
16	9	4	YES	0.0002949
16	9	0	NO	64.4693604
16	9	4	YES	0.0000784
16	9	0	NO	64.7070857
16	9	4	YES	0.0000698
16	9	4	YES	0.0000783
16	9	4	YES	0.0001929
16	9	0	NO	64.8147178
16	9	4	YES	0.0000912
16	9	4	YES	0.0000331
16	9	0	NO	65.8958817
16	9	4	YES	0.0002215
16	9	0	NO	35.4370707
16	9	0	NO	39.4730684
16	9	0	NO	34.8873318
16	9	0	NO	40.5212851
16	9	0	NO	42.9190727
16	9	0	NO	34.4600886
16	9	0	NO	34.1097918
16	9	4	YES	0.0000328
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
17	1	4	YES	0.0007198
17	1	4	YES	0.0002303
17	1	4	YES	0.0011547
17	1	4	YES	0.0001210
17	1	4	YES	0.0002248
17	1	4	YES	0.0005806
17	1	4	YES	0.0001713
17	1	4	YES	0.0000904
17	1	4	YES	0.0006971
17	1	4	YES	0.0000507
17	1	4	YES	0.0000772
17	1	4	YES	0.0002253
17	1	4	YES	0.0000880
17	1	4	YES	0.0000457
17	1	4	YES	0.0002578
17	1	4	YES	0.0000715
17	1	4	YES	0.0001121
17	1	4	YES	0.0001439
17	1	4	YES	0.0000404
17	1	4	YES	0.0002118
17	1	4	YES	0.0000817
17	1	4	YES	0.0001990
17	1	4	YES	0.0001861
17	1	4	YES	0.0000669
17	1	4	YES	0.0000475
17	1	4	YES	0.0000571
17	1	4	YES	0.0000408
17	1	4	YES	0.0001542
17	1	4	YES	0.0001009
17	1	4	YES	0.0001000
17	1	4	YES	0.0001015
17	1	4	YES	0.0003996
17	1	4	YES	0.0001407
17	1	4	YES	0.0002180
17	1	4	YES	0.0001577
17	1	4	YES	0.0002406
17	1	4	YES	0.0001747
17	1	4	YES	0.0002022
17	1	4	YES	0.0000718
17	1	4	YES	0.0002050
17	1	5	YES	0.0004790
17	1	5	YES	0.0003426
17	1	4	YES	0.0000177
17	1	4	YES	0.0000466
17	1	4	YES	0.0001713
17	1	4	YES	0.0001332
17	1	4	YES	0.0001523
17	1	4	YES	0.0000321
17	1	4	YES	0.0000297
17	1	4	YES	0.0002832
17	1	4	YES	0.0000777
17	1	4	YES	0.0000611
17	1	5	YES	0.0000951
17	1	4	YES	0.0000535
17	1	4	YES	0.0000197
17	1	4	YES	0.0002355
17	1	4	YES	0.0002578
17	1	4	YES	0.0001790
17	1	4	YES	0.0001813
17	1	4	YES	0.0002505
17	1	4	YES	0.0000334
17	1	4	YES	0.0000903
17	1	4	YES	0.0001791
17	1	4	YES	0.0000457
17	1	4	YES	0.0002297
17	1	4	YES	0.0000555
17	1	4	YES	0.0002254
17	1	0	NO	0.0054576
17	1	4	YES	0.0001733
17	1	5	YES	0.0002346
17	1	4	YES	0.0001114
17	1	4	YES	0.0000869
17	1	0	NO	0.0051686
17	1	4	YES	0.0000692
17	1	4	YES	0.0001605
17	1	4	YES	0.0000509
17	1	0	NO	0.0093990
17	1	4	YES	0.0000610
17	1	4	YES	0.0003332
17	1	4	YES	0.0000243
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
17	2	4	YES	0.0004983
17	2	4	YES	0.0007002
17	2	4	YES	0.0001186
17	2	4	YES	0.0001979
17	2	5	YES	0.0004056
17	2	4	YES	0.0000656
17	2	4	YES	0.0002194
17	2	4	YES	0.0001801
17	2	4	YES	0.0000362
17	2	4	YES	0.0002461
17	2	4	YES	0.0002379
17	2	4	YES	0.0002077
17	2	4	YES	0.0001251
17	2	4	YES	0.0002289
17	2	4	YES	0.0000626
17	2	4	YES	0.0002809
17	2	4	YES	0.0001651
17	2	4	YES	0.0000708
17	2	4	YES	0.0000938
17	2	4	YES	0.0001943
17	2	4	YES	0.0001196
17	2	4	YES	0.0001206
17	2	4	YES	0.0000780
17	2	4	YES	0.0001685
17	2	4	YES	0.0001779
17	2	4	YES	0.0001944
17	2	4	YES	0.0000932
17	2	4	YES	0.0001972
17	2	4	YES	0.0003283
17	2	4	YES	0.0003253
17	2	4	YES	0.0002404
17	2	4	YES	0.0001580
17	2	4	YES	0.0002242
17	2	4	YES	0.0000503
17	2	4	YES	0.0002747
17	2	4	YES	0.0001154
17	2	4	YES	0.0002463
17	2	4	YES	0.0001613
17	2	4	YES	0.0002132
17	2	4	YES	0.0001733
17	2	5	YES	0.0001049
17	2	5	YES	0.0002632
17	2	4	YES	0.0001967
17	2	5	YES	0.0002338
17	2	4	YES	0.0001140
17	2	4	YES	0.0001095
17	2	4	YES	0.0001524
17	2	4	YES	0.0001339
17	2	5	YES	0.0003520
17	2	4	YES	0.0000741
17	2	4	YES	0.0002607
17	2	4	YES	0.0002928
17	2	4	YES	0.0000318
17	2	4	YES	0.0000744
17	2	4	YES	0.0001856
17	2	4	YES	0.0002035
17	2	4	YES	0.0000620
17	2	4	YES	0.0000682
17	2	4	YES	0.0001014
17	2	4	YES	0.0000372
17	2	4	YES	0.0001094
17	2	4	YES	0.0001626
17	2	4	YES	0.0000717
17	2	4	YES	0.0002893
17	2	4	YES	0.0000458
17	2	0	NO	0.0517413
17	2	4	YES	0.0002011
17	2	4	YES	0.0002206
17	2	0	NO	0.0555386
17	2	4	YES	0.0001762
17	2	0	NO	0.0574212
17	2	4	YES	0.0001505
17	2	0	NO	0.0714407
17	2	4	YES	0.0001397
17	2	4	YES	0.0001228
17	2	4	YES	0.0000668
17	2	0	NO	0.0786485
17	2	5	YES	0.0003459
17	2	4	YES	0.0000593
17	2	4	YES	0.0001025
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
17	3	4	YES	0.0001213
17	3	4	YES	0.0001822
17	3	4	YES	0.0002651
17	3	4	YES	0.0000698
17	3	4	YES	0.0000318
17	3	4	YES	0.0000381
17	3	4	YES	0.0001703
17	3	4	YES	0.0000544
17	3	4	YES	0.0000522
17	3	4	YES	0.0001496
17	3	4	YES	0.0001441
17	3	4	YES	0.0000884
17	3	4	YES	0.0001104
17	3	4	YES	0.0001308
17	3	4	YES	0.0000652
17	3	4	YES	0.0001078
17	3	4	YES	0.0000606
17	3	4	YES	0.0000716
17	3	4	YES	0.0001794
17	3	4	YES	0.0001534
17	3	4	YES	0.0001540
17	3	4	YES	0.0001406
17	3	4	YES	0.0001489
17	3	4	YES	0.0001032
17	3	4	YES	0.0001470
17	3	4	YES	0.0001711
17	3	5	YES	0.0002733
17	3	4	YES	0.0000552
17	3	4	YES	0.0002444
17	3	4	YES	0.0000692
17	3	4	YES	0.0001051
17	3	4	YES	0.0001067
17	3	4	YES	0.0004763
17	3	4	YES	0.0001571
17	3	4	YES	0.0003031
17	3	4	YES	0.0001918
17	3	4	YES	0.0001957
17	3	4	YES	0.0000697
17	3	4	YES	0.0005099
17	3	4	YES	0.0000956
17	3	4	YES	0.0001297
17	3	4	YES	0.0000584
17	3	4	YES	0.0002183
17	3	4	YES	0.0000583
17	3	5	YES	0.0004964
17	3	4	YES	0.0002850
17	3	4	YES	0.0001166
